group,songname,mfcc1_mean,mfcc1_std,mfcc1_skew,mfcc1_max,mfcc1_median,mfcc1_min,mfcc2_mean,mfcc2_std,mfcc2_skew,mfcc2_max,mfcc2_median,mfcc2_min,mfcc3_mean,mfcc3_std,mfcc3_skew,mfcc3_max,mfcc3_median,mfcc3_min,mfcc4_mean,mfcc4_std,mfcc4_skew,mfcc4_max,mfcc4_median,mfcc4_min,mfcc5_mean,mfcc5_std,mfcc5_skew,mfcc5_max,mfcc5_median,mfcc5_min,mfcc6_mean,mfcc6_std,mfcc6_skew,mfcc6_max,mfcc6_median,mfcc6_min,mfcc7_mean,mfcc7_std,mfcc7_skew,mfcc7_max,mfcc7_median,mfcc7_min,mfcc8_mean,mfcc8_std,mfcc8_skew,mfcc8_max,mfcc8_median,mfcc8_min,mfcc9_mean,mfcc9_std,mfcc9_skew,mfcc9_max,mfcc9_median,mfcc9_min,mfcc10_mean,mfcc10_std,mfcc10_skew,mfcc10_max,mfcc10_median,mfcc10_min,mfcc11_mean,mfcc11_std,mfcc11_skew,mfcc11_max,mfcc11_median,mfcc11_min,mfcc12_mean,mfcc12_std,mfcc12_skew,mfcc12_max,mfcc12_median,mfcc12_min,mfcc13_mean,mfcc13_std,mfcc13_skew,mfcc13_max,mfcc13_median,mfcc13_min,mfcc14_mean,mfcc14_std,mfcc14_skew,mfcc14_max,mfcc14_median,mfcc14_min,mfcc15_mean,mfcc15_std,mfcc15_skew,mfcc15_max,mfcc15_median,mfcc15_min,sc_mean,sc_std,sc_skew,sc_max,sc_median,sc_min,zcr_mean,zcr_std,zcr_skew,zcr_max,zcr_median,zcr_min,cf_mean,cf_std,cf_skew,cf_max,cf_median,cf_min,sro_mean,sro_std,sro_skew,sro_max,sro_median,sro_min,duration
group1,group1/01_Charred_Remains.mp3,-18.298019409179688,46.60649108886719,-1.4244235754013062,45.32388687133789,-3.93168568611145,-140.3531036376953,74.180908203125,15.314892768859863,0.6920695304870605,135.5804443359375,69.96588897705078,39.059242248535156,-5.270497798919678,20.99950408935547,-0.9272013306617737,35.17937088012695,1.7805371284484863,-57.945526123046875,37.61277770996094,9.687938690185547,-0.5587804913520813,61.44476318359375,39.268226623535156,-0.6597076058387756,5.986873626708984,7.208293914794922,-0.12778939306735992,27.5130558013916,5.946933746337891,-22.40740203857422,14.260891914367676,7.450644493103027,-0.07677379995584488,39.401161193847656,14.718240737915039,-8.853178024291992,2.275787830352783,6.293768882751465,-0.09445646405220032,29.800338745117188,2.448681354522705,-24.207901000976562,17.245498657226562,6.16081428527832,-0.08208412677049637,39.719886779785156,17.303335189819336,-4.890583038330078,6.154360771179199,6.419111251831055,-0.017807751893997192,29.710819244384766,6.326316833496094,-16.08242416381836,3.0907394886016846,5.785308361053467,-0.5003488063812256,19.757099151611328,3.3016605377197266,-30.679475784301758,-0.8979763388633728,5.834550857543945,0.8045774102210999,27.66176986694336,-1.5429461002349854,-16.634796142578125,4.597721099853516,5.784804344177246,0.15969590842723846,22.655048370361328,4.400576591491699,-12.041030883789062,-4.123753070831299,5.983615875244141,-0.39150241017341614,13.923128128051758,-3.5135416984558105,-22.690345764160156,4.284921169281006,4.727534770965576,0.03922371566295624,21.377578735351562,4.233694553375244,-15.36574649810791,1.0119096040725708,4.26564359664917,0.15069444477558136,20.893482208251953,0.9974370002746582,-12.647554397583008,2697.62334238462,424.7965736640933,-0.1256605646555377,4322.573727279876,2753.877695467254,1480.2408332390114,0.11800722293440402,0.03308024289919939,0.15351322563284397,0.212890625,0.1162109375,0.03515625,0.11800722293440402,0.03308024289919939,0.15351322563284397,0.212890625,0.1162109375,0.03515625,5738.515299983069,1015.2311782568037,-0.43954272156996477,9087.01171875,6050.830078125,3509.912109375,220.26448979591837
group1,group1/01_Rapture.mp3,-24.902538299560547,21.305458068847656,0.1889125108718872,35.459720611572266,-27.05683135986328,-81.73207092285156,75.35894775390625,12.679920196533203,-0.06020418182015419,112.50546264648438,75.44357299804688,28.822307586669922,0.2630647122859955,9.726665496826172,-0.7686309814453125,32.13483428955078,1.3226830959320068,-36.91980743408203,37.220428466796875,8.638808250427246,-1.2414647340774536,57.425479888916016,38.76127624511719,-5.316539764404297,12.5243558883667,11.907280921936035,-1.3353410959243774,33.214481353759766,15.019161224365234,-40.44331359863281,9.551505088806152,6.159709453582764,-0.8102991580963135,25.575164794921875,10.022014617919922,-22.677318572998047,-1.8107270002365112,7.17329216003418,-0.7254109978675842,20.763404846191406,-1.302416205406189,-41.03234100341797,13.370246887207031,6.077051162719727,-0.2677854299545288,34.024452209472656,13.808677673339844,-9.24526309967041,0.9037884473800659,6.112044811248779,-0.6051462888717651,21.298755645751953,1.5149571895599365,-23.897092819213867,5.477933406829834,5.725730895996094,-0.3027912974357605,20.661861419677734,5.6201677322387695,-15.114656448364258,3.0941922664642334,5.089145183563232,0.23218853771686554,24.605121612548828,3.1725680828094482,-12.55019760131836,5.196149826049805,5.111469745635986,-0.24791601300239563,22.660320281982422,5.378724575042725,-11.951175689697266,-4.070580959320068,5.356836795806885,0.4238733947277069,18.832462310791016,-4.209114074707031,-18.238826751708984,2.954211711883545,4.7793731689453125,0.25124695897102356,22.54083251953125,2.982043504714966,-13.298036575317383,-2.1463990211486816,4.6591339111328125,-0.09263142198324203,17.06672477722168,-1.9262819290161133,-19.80716896057129,2580.282295193614,393.0950488208108,0.7295713181206083,4744.941383819376,2558.708925212286,1608.988996833603,0.1002650777621904,0.029620243075279516,1.1377406129132404,0.2578125,0.09716796875,0.033203125,0.1002650777621904,0.029620243075279516,1.1377406129132404,0.2578125,0.09716796875,0.033203125,5755.890194919456,839.4321573038468,0.16169537293940814,8979.345703125,5808.58154296875,3391.4794921875,257.9069387755102
group1,Eternal_War.mp3,-64.22561645507812,30.21294403076172,-1.3857083320617676,-3.1395435333251953,-57.033905029296875,-163.86862182617188,77.21155548095703,20.386329650878906,0.8422679901123047,145.07443237304688,74.26161193847656,15.304170608520508,-3.7897374629974365,20.498149871826172,-2.0147078037261963,39.30940246582031,1.1011009216308594,-84.36967468261719,41.20893096923828,12.516932487487793,0.7172083854675293,83.11412048339844,41.41565704345703,3.8853893280029297,5.813621520996094,9.448941230773926,-0.8937214016914368,30.181991577148438,7.927110195159912,-27.226654052734375,10.690971374511719,7.5655364990234375,-0.15588144958019257,31.437835693359375,11.07612419128418,-10.632261276245117,-6.027581691741943,5.730469226837158,-0.340841680765152,9.391653060913086,-5.591744422912598,-25.341346740722656,6.778383731842041,5.467792510986328,-0.24771149456501007,25.819202423095703,7.017123222351074,-11.49050521850586,-2.426903009414673,4.965815544128418,0.0007849529501982033,13.600215911865234,-2.471538543701172,-16.85731315612793,3.2620346546173096,4.648308277130127,0.19117456674575806,17.664705276489258,3.186809778213501,-10.833501815795898,-5.355375289916992,4.192479133605957,-0.0762154832482338,10.928213119506836,-5.233086585998535,-19.704547882080078,4.397149562835693,4.2586798667907715,-0.12741497159004211,17.58562469482422,4.588799476623535,-9.540273666381836,1.5006638765335083,4.734351634979248,0.1674104481935501,19.60538673400879,1.4525363445281982,-12.208244323730469,7.903030872344971,4.418229103088379,0.1794302761554718,24.317646026611328,7.855036735534668,-5.906437397003174,0.7666406631469727,4.758209705352783,0.21021807193756104,18.045820236206055,0.41822198033332825,-12.192012786865234,2734.5677402468064,493.8188493709322,1.2246395971728266,4992.863347409848,2696.5187045135212,1619.9884043123661,0.13149278008900928,0.038791854743695064,2.312016763777671,0.34814453125,0.12451171875,0.05029296875,0.13149278008900928,0.038791854743695064,2.312016763777671,0.34814453125,0.12451171875,0.05029296875,5796.5982820965555,1015.2678788341301,-0.16211574095186496,8903.9794921875,5889.3310546875,3423.779296875,127.77333333333333
group1,group1/02_Pain_Divine.mp3,-38.7673225402832,27.4539852142334,0.2748717963695526,43.72634506225586,-43.53141784667969,-125.8943862915039,78.23895263671875,15.70391845703125,-0.758902370929718,134.7658233642578,79.52913665771484,1.4588643312454224,-3.298065185546875,11.789238929748535,0.5983892679214478,45.82247543334961,-4.259808540344238,-50.62799835205078,38.42455291748047,10.120010375976562,-1.0505640506744385,66.92271423339844,40.65522003173828,-0.48950690031051636,12.563430786132812,9.97564697265625,-0.5949416756629944,40.14900207519531,13.312643051147461,-24.907943725585938,8.028900146484375,5.9291863441467285,-0.06456846743822098,27.549043655395508,7.913216590881348,-17.109195709228516,-3.0344557762145996,6.639726161956787,-0.06419067084789276,17.428903579711914,-3.0608248710632324,-25.020530700683594,12.722518920898438,6.460312366485596,-0.45710158348083496,31.190303802490234,13.221343994140625,-12.501911163330078,-0.9977781772613525,5.697264671325684,-0.427340567111969,16.61711883544922,-0.7333106994628906,-26.79192352294922,4.513460636138916,5.57708740234375,-0.03591952100396156,24.078964233398438,4.448483467102051,-14.562982559204102,1.1281293630599976,5.7846479415893555,0.6076965928077698,24.530086517333984,0.6439324021339417,-15.641732215881348,6.460775852203369,5.0386481285095215,0.3226264715194702,27.300235748291016,6.220858097076416,-10.02873420715332,-2.4624640941619873,5.003304958343506,0.2359830141067505,19.147605895996094,-2.619872570037842,-17.717620849609375,3.072509765625,5.0229573249816895,0.08743821084499359,22.014026641845703,3.1686341762542725,-11.787412643432617,-1.318530559539795,4.319705009460449,0.021943917497992516,12.804826736450195,-1.3875919580459595,-16.61400604248047,2601.007711200647,573.2758279248319,1.6075661933580143,5536.105910974172,2523.600385141409,1345.1229811572969,0.11814932336010062,0.046755481506490865,2.111377385994125,0.451171875,0.1103515625,0.04638671875,0.11814932336010062,0.046755481506490865,2.111377385994125,0.451171875,0.1103515625,0.04638671875,5602.932786498645,1152.995732287344,0.802016342189495,9582.275390625,5609.3994140625,2982.3486328125,237.60979591836735
group1,Through_The_Eye_Of_Terror.mp3,-116.06707000732422,41.59158706665039,-0.6565665006637573,-40.0330924987793,-102.94984436035156,-241.33790588378906,108.22403717041016,32.98830032348633,0.5344017744064331,183.44003295898438,95.54423522949219,55.478904724121094,-30.92173957824707,35.035179138183594,-0.5704647302627563,19.685359954833984,-13.956798553466797,-102.78610229492188,50.02119445800781,14.897200584411621,0.6807559728622437,86.40473937988281,44.277435302734375,20.49689483642578,5.0649566650390625,14.236559867858887,-0.6620128154754639,30.39352798461914,10.347951889038086,-37.53487014770508,8.195960998535156,6.578904151916504,-0.31746166944503784,35.75331115722656,8.266063690185547,-23.233234405517578,-2.320321559906006,6.014842510223389,-0.5701726675033569,12.224865913391113,-2.0493764877319336,-25.429201126098633,2.286207914352417,5.88013219833374,-0.1594475656747818,17.828514099121094,2.8744091987609863,-13.44190788269043,-1.0825793743133545,5.148106098175049,0.1649472862482071,22.14065933227539,-1.0300700664520264,-15.526305198669434,-1.1879302263259888,6.6443705558776855,-0.5791606307029724,14.737504959106445,-0.1444198489189148,-23.28070640563965,-8.760786056518555,4.201242923736572,0.0671275183558464,7.809456825256348,-8.67562484741211,-21.030778884887695,2.4799351692199707,5.033669948577881,-0.14911048114299774,18.568843841552734,2.708767890930176,-12.324300765991211,0.5278409719467163,4.11731481552124,-0.018778609111905098,14.490011215209961,0.5771015882492065,-11.09101390838623,4.7766852378845215,4.784924507141113,-0.2224031686782837,18.50382423400879,4.8732380867004395,-12.587263107299805,-5.241855621337891,4.032452583312988,-0.08726762980222702,5.8315629959106445,-5.134333610534668,-17.60481071472168,2153.8350321470734,421.0458277370949,0.1240114817154872,3224.68401275559,2138.8613032169687,1087.2974335430063,0.1014547909007353,0.02471356945858761,0.23376566711618374,0.177734375,0.1005859375,0.03369140625,0.1014547909007353,0.02471356945858761,0.23376566711618374,0.177734375,0.1005859375,0.03369140625,4442.573136368034,1066.148349599913,0.4376618908315677,7364.35546875,4274.3408203125,2433.251953125,262.06666666666666
group1,group1/03_Disembowel.mp3,-21.38357162475586,24.927993774414062,0.25171327590942383,50.496116638183594,-22.800464630126953,-79.14474487304688,79.2499771118164,15.976707458496094,-0.017437133938074112,125.6978759765625,77.64933776855469,25.692691802978516,-0.35337862372398376,14.99334716796875,-0.6257400512695312,45.02347183227539,1.3684186935424805,-52.75232696533203,40.59198760986328,12.353896141052246,-0.5259692668914795,75.1103286743164,42.92008972167969,0.20260441303253174,5.365041732788086,8.382962226867676,-0.16758909821510315,31.23956871032715,5.326035499572754,-25.499210357666016,14.229410171508789,7.635066509246826,0.7490965127944946,43.741058349609375,13.636184692382812,-6.151585102081299,3.0208804607391357,7.67547082901001,-0.23297950625419617,24.3850154876709,3.1292951107025146,-28.963834762573242,15.839908599853516,5.502181529998779,-0.31137800216674805,30.066020965576172,16.102006912231445,-4.793314456939697,7.095145225524902,5.96172571182251,-0.3394813537597656,21.643394470214844,7.399271488189697,-15.27340316772461,0.5722041726112366,6.37882137298584,-1.195669412612915,16.295940399169922,1.5477067232131958,-27.33047866821289,-2.854025363922119,6.133992671966553,0.5994591116905212,20.601909637451172,-3.3747458457946777,-20.277246475219727,4.002408981323242,5.222694396972656,0.47740310430526733,22.855010986328125,3.551729440689087,-8.342487335205078,-4.144934177398682,5.519155979156494,0.4216189384460449,19.266002655029297,-4.519102096557617,-20.09557342529297,2.6767563819885254,5.608236312866211,0.3385534882545471,22.715248107910156,2.3050262928009033,-11.650461196899414,0.5933048129081726,5.056034088134766,0.3413369059562683,19.93319320678711,0.2801111340522766,-15.533757209777832,2488.369128901648,434.445089730045,0.6101448285091774,4662.346212612592,2449.8303294906855,1332.5466982537728,0.09568460659345976,0.032450357310671446,0.9338885800158302,0.30224609375,0.0908203125,0.02783203125,0.09568460659345976,0.032450357310671446,0.9338885800158302,0.30224609375,0.0908203125,0.02783203125,5453.842021363438,874.3347131113293,0.42974545399702524,9205.4443359375,5361.767578125,3154.6142578125,244.5061224489796
group1,Dark_Millennium.mp3,-69.79397583007812,21.46050453186035,0.0015011262148618698,-18.16016960144043,-71.28292846679688,-131.17422485351562,82.35079193115234,14.149572372436523,-0.5666009783744812,116.78129577636719,83.73106384277344,31.47043228149414,-2.9594650268554688,10.102066993713379,0.3982390761375427,32.46452331542969,-3.4438557624816895,-30.729534149169922,38.913909912109375,10.53674602508545,-0.9675300717353821,63.71220397949219,41.08012771606445,1.8848363161087036,14.999635696411133,9.052260398864746,-0.9767162799835205,34.80137252807617,15.870933532714844,-20.056350708007812,8.3334321975708,7.35051155090332,-0.4835611581802368,25.924846649169922,8.924783706665039,-20.49088478088379,-5.976290702819824,6.778519153594971,-0.35956525802612305,11.163961410522461,-5.4454665184021,-33.434593200683594,6.955907821655273,5.43671178817749,0.25312718749046326,32.27429962158203,6.740748405456543,-11.33765983581543,-2.225395917892456,5.833371162414551,-0.3833175003528595,16.22201919555664,-1.7617363929748535,-24.96645736694336,1.7144616842269897,4.630194664001465,0.06155839562416077,17.18816566467285,1.7761390209197998,-13.312965393066406,-8.004210472106934,4.533786296844482,-0.20978452265262604,3.94822359085083,-7.982245445251465,-25.52796173095703,3.441082000732422,4.761919975280762,-0.3333175778388977,16.752452850341797,3.7023420333862305,-16.914825439453125,-0.05683133751153946,4.360579967498779,-0.05489172786474228,12.69179916381836,-0.01747456192970276,-16.497406005859375,5.675387859344482,4.266512393951416,-0.0582110658288002,18.776668548583984,5.5894455909729,-8.597354888916016,-1.8543559312820435,4.511899471282959,-0.14012354612350464,14.189638137817383,-1.6067326068878174,-15.582950592041016,2523.3157938145355,473.35754948093523,1.021984383962867,4328.533442600374,2442.192879314315,1588.0873428852237,0.11380883562306501,0.03844018460586871,1.439328466722121,0.31005859375,0.10595703125,0.05029296875,0.11380883562306501,0.03844018460586871,1.439328466722121,0.31005859375,0.10595703125,0.05029296875,5462.775300678454,1072.594123119862,0.4124888488031631,8430.2490234375,5394.0673828125,3380.712890625,178.66666666666666
group1,group1/04_Gasping_for_Air.mp3,-45.34868621826172,38.561248779296875,-1.631043553352356,30.844635009765625,-39.00611114501953,-314.9910888671875,90.51984405517578,20.03143882751465,0.08330415189266205,200.51426696777344,91.09364318847656,39.996803283691406,-11.444053649902344,18.22321128845215,-0.5998258590698242,30.17539405822754,-9.787677764892578,-63.273780822753906,49.10927963256836,9.769673347473145,-0.10370505601167679,71.12373352050781,49.239234924316406,12.556503295898438,1.7285016775131226,6.617420196533203,0.4955444633960724,26.41385841369629,0.9830896854400635,-16.33285903930664,13.701742172241211,7.089756965637207,-0.61995929479599,29.328508377075195,15.01125431060791,-7.792937278747559,2.2135519981384277,5.509443759918213,0.2869114279747009,27.25592803955078,2.0686142444610596,-16.974956512451172,18.380756378173828,5.295596122741699,0.22417137026786804,43.534507751464844,18.38959503173828,2.9564967155456543,9.0153169631958,5.5562968254089355,-0.08394332975149155,29.67969512939453,8.918028831481934,-9.738214492797852,3.4411122798919678,4.7227349281311035,-0.4572712182998657,16.795852661132812,3.6449902057647705,-16.563514709472656,-3.1962203979492188,4.632848262786865,-0.11428625881671906,8.998584747314453,-3.2082438468933105,-18.56578826904297,2.7165002822875977,5.1113762855529785,-0.1856846958398819,18.384967803955078,2.888241767883301,-20.231266021728516,-6.083154201507568,5.310296535491943,-0.5146908164024353,9.096549987792969,-5.664994716644287,-28.34572982788086,4.067807674407959,4.596222400665283,0.012832017615437508,19.897693634033203,3.941761016845703,-13.202299118041992,0.2650555968284607,4.360673904418945,0.2544648051261902,16.902952194213867,0.01129227876663208,-11.879441261291504,2238.721712171848,503.96870089056716,0.1371015026491609,3663.7660136390004,2237.6893130550825,727.2786692135721,0.09187661752612229,0.040163498612031036,0.6134041088634429,0.23681640625,0.08447265625,0.01171875,0.09187661752612229,0.040163498612031036,0.6134041088634429,0.23681640625,0.08447265625,0.01171875,4805.379275862278,967.8700885583289,0.21424385777010793,7568.9208984375,4500.439453125,968.994140625,199.57551020408164
group1,group1/04_Vengeance_Is_Mine.mp3,-23.301876068115234,28.615543365478516,-0.10843491554260254,41.911624908447266,-20.674522399902344,-89.34156036376953,87.47065734863281,16.94367790222168,-0.8734854459762573,128.09634399414062,89.61561584472656,8.559246063232422,-6.136641025543213,11.837389945983887,0.09250631183385849,39.46759796142578,-6.168225288391113,-50.32444381713867,36.08882141113281,11.687483787536621,-0.29582321643829346,69.77933502197266,37.14484405517578,-0.9336826205253601,10.827933311462402,12.74303150177002,-0.6986710429191589,35.57735061645508,13.241877555847168,-24.753097534179688,7.612015724182129,7.007673263549805,-0.26915326714515686,29.533065795898438,7.984169960021973,-13.570308685302734,-1.7321557998657227,7.583948612213135,-0.1353985220193863,25.21303939819336,-1.5088255405426025,-24.48166847229004,14.577176094055176,7.5383758544921875,-0.19160085916519165,35.54922866821289,14.880243301391602,-8.066703796386719,-2.766653060913086,6.317046165466309,-0.23171336948871613,17.009458541870117,-2.6893134117126465,-25.76034164428711,3.6374216079711914,7.367508888244629,-0.24914464354515076,23.326004028320312,3.859889030456543,-21.212326049804688,2.5452659130096436,5.947668552398682,0.583294153213501,27.346744537353516,2.2144343852996826,-15.363954544067383,6.206780910491943,6.097014427185059,-0.03275298699736595,30.724838256835938,6.085575103759766,-14.17424201965332,-3.623551368713379,6.2571234703063965,0.6763055324554443,21.58660888671875,-4.178968906402588,-19.242420196533203,2.3430051803588867,4.996984481811523,0.043191224336624146,20.202959060668945,2.3909974098205566,-15.471203804016113,-1.9790984392166138,5.059234142303467,0.4122547507286072,18.852401733398438,-2.0649218559265137,-19.693557739257812,2382.8178748407727,556.3824974218096,1.7364431205734365,5639.427496670442,2302.39226469074,1490.841675557648,0.09855760509384674,0.03614099917262246,1.9149326751838984,0.365234375,0.09521484375,0.03662109375,0.09855760509384674,0.03614099917262246,1.9149326751838984,0.365234375,0.09521484375,0.03662109375,5175.510371063516,1221.7568328140426,0.7537436536836898,9539.208984375,5162.58544921875,3122.314453125,195.50040816326532
group1,01_Afterworld.mp3,44.711647033691406,14.699033737182617,-0.9459958076477051,79.53524017333984,46.50620651245117,-18.93054962158203,58.069053649902344,14.40298080444336,0.38884395360946655,105.11236572265625,56.738555908203125,26.673442840576172,-10.984053611755371,7.533686637878418,-0.1416850984096527,9.719681739807129,-10.532400131225586,-32.775001525878906,63.47693634033203,5.384995460510254,-0.13685907423496246,83.12025451660156,63.682464599609375,42.405311584472656,6.041094779968262,4.175246715545654,0.0105754304677248,20.063617706298828,6.013779163360596,-6.160575866699219,17.9217472076416,5.520976543426514,0.4277537167072296,36.789794921875,17.642892837524414,2.941913366317749,1.366494059562683,5.38715934753418,-0.36528438329696655,14.285789489746094,1.5773080587387085,-17.378707885742188,6.257991790771484,4.215566158294678,-0.18004949390888214,19.172893524169922,6.413570880889893,-7.208034515380859,-2.1798956394195557,4.336893558502197,-0.13976740837097168,12.211201667785645,-2.202880620956421,-20.5045166015625,4.274143695831299,4.012626647949219,0.059974487870931625,17.7664852142334,4.295036315917969,-7.4724626541137695,1.2420529127120972,3.8401172161102295,-0.004370841197669506,13.272439956665039,1.2768912315368652,-11.555608749389648,5.675286293029785,3.746366024017334,0.15017332136631012,19.879596710205078,5.660700798034668,-7.196429252624512,-7.1933488845825195,4.224428176879883,-0.08400127291679382,5.625720977783203,-7.199703693389893,-20.993209838867188,6.34345817565918,4.15894079208374,0.034758154302835464,18.139850616455078,6.31930685043335,-6.567924499511719,-8.820630073547363,4.151073932647705,-0.05539778620004654,2.608011484146118,-8.574132919311523,-20.654579162597656,2852.8395436194355,305.7970966261577,-0.2548432564327661,3598.0897322497303,2857.9232651782772,1833.2129600879537,0.14020550140286378,0.029396253472342343,0.1824750082624592,0.23828125,0.138671875,0.05322265625,0.14020550140286378,0.029396253472342343,0.1824750082624592,0.23828125,0.138671875,0.05322265625,5404.442320076674,393.38420549033026,0.4311533466542476,6750.6591796875,5361.767578125,4242.041015625,236.7738321995465
